"","NTD.ID","Agency.Name","Reporter.Type","Reporting.Module","Mode","TOS","Bio.Diesel","Bunker.Fuel","C.Natural.Gas","Diesel.Fuel","Electric.Battery","Electric.Propulsion","Ethanol","Methonal","Gasoline","Hydrogen","Kerosene","Liquified.Nat.Gas","Liquified.Petroleum.Gas","Renewable.Diesel","Passenger.Paid.Fares","Organization.Paid.Fares","Total.Fares"
"2498",40150,"Municipality of Barceloneta","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499",40150,"Municipality of Barceloneta","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2500",40150,"Municipality of Barceloneta","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501",40151,"Municipality of Hatillo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2502",40151,"Municipality of Hatillo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2503",40151,"Municipality of Hatillo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2504",40151,"Municipality of Hatillo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2505",40155,"St Johns County, Florida","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2506",40155,"St Johns County, Florida","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32866,68053,100919
"2507",40155,"St Johns County, Florida","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2508",40155,"St Johns County, Florida","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,56698,0,56698
"2509",40156,"Lower Savannah COG","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2510",40156,"Lower Savannah COG","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9768,0,9768
"2511",40156,"Lower Savannah COG","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512",40156,"Lower Savannah COG","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22104,0,22104
"2513",40159,"Regional Transportation Authority","Full Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50552,33076,83628
"2514",40160,"Municipality of Camuy","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2515",40160,"Municipality of Camuy","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2516",40160,"Municipality of Camuy","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2517",40160,"Municipality of Camuy","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2518",40161,"Cherokee County Board of Commissioners","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2519",40161,"Cherokee County Board of Commissioners","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36898,103491,140389
"2520",40161,"Cherokee County Board of Commissioners","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2521",40161,"Cherokee County Board of Commissioners","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8624,125,8749
"2522",40162,"Franklin Transit Authority","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2523",40162,"Franklin Transit Authority","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40423,0,40423
"2524",40162,"Franklin Transit Authority","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2525",40162,"Franklin Transit Authority","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44026,0,44026
"2526",40163,"Municipality of Catano","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2527",40163,"Municipality of Catano","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2528",40163,"Municipality of Catano","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2529",40163,"Municipality of Catano","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2530",40164,"Municipality of Fajardo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2531",40164,"Municipality of Fajardo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2532",40164,"Municipality of Fajardo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2533",40164,"Municipality of Fajardo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2534",40165,"Municipality of Juncos","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2535",40165,"Municipality of Juncos","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2536",40165,"Municipality of Juncos","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2537",40165,"Municipality of Juncos","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2538",40166,"City of Jacksonville","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2539",40166,"City of Jacksonville","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,182052,0,182052
"2540",40167,"City of Concord","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2541",40167,"City of Concord","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23330,0,23330
"2542",40167,"City of Concord","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2543",40167,"City of Concord","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,195161,0,195161
"2544",40170,"Southeast Tennessee Human Resource Agency","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2545",40170,"Southeast Tennessee Human Resource Agency","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9653,0,9653
"2546",40170,"Southeast Tennessee Human Resource Agency","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2547",40170,"Southeast Tennessee Human Resource Agency","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16752,0,16752
"2548",40174,"Municipality of Yauco","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2549",40174,"Municipality of Yauco","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2550",40174,"Municipality of Yauco","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2551",40174,"Municipality of Yauco","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2552",40178,"The Transportation Management Association Group","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40423,0,40423
"2553",40178,"The Transportation Management Association Group","Full Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44026,0,44026
"2554",40178,"The Transportation Management Association Group","Full Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,109794,0,109794
"2555",40181,"Henry County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2556",40181,"Henry County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,81143,0,81143
"2557",40182,"Municipality of Toa Baja","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2558",40182,"Municipality of Toa Baja","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2559",40182,"Municipality of Toa Baja","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2560",40182,"Municipality of Toa Baja","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2561",40183,"Municipality of San Sebastian","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2562",40183,"Municipality of San Sebastian","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2563",40183,"Municipality of San Sebastian","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2564",40183,"Municipality of San Sebastian","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2565",40184,"City of Bowling Green","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,1670
"2566",40184,"City of Bowling Green","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,1670
"2567",40184,"City of Bowling Green","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,798
"2568",40184,"City of Bowling Green","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,798
"2569",40186,"City of Murfreesboro","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2570",40186,"City of Murfreesboro","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,53201,0,53201
"2571",40187,"York County Council on Aging","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2572",40187,"York County Council on Aging","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,69932,0,69932
"2573",40188,"Government of the Virgin Islands","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2574",40188,"Government of the Virgin Islands","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45609,0,45609
"2575",40188,"Government of the Virgin Islands","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2576",40188,"Government of the Virgin Islands","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54391,0,54391
"2577",40190,"East Tennessee Human Resource Agency, Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2578",40190,"East Tennessee Human Resource Agency, Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,287305,1671918,1959223
"2579",40190,"East Tennessee Human Resource Agency, Inc.","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2580",40190,"East Tennessee Human Resource Agency, Inc.","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23997,0,23997
"2581",40193,"City of Hinesville, Georgia","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2582",40193,"City of Hinesville, Georgia","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,1600,7015
"2583",40193,"City of Hinesville, Georgia","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2584",40193,"City of Hinesville, Georgia","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11509,0,11509
"2585",40194,"Municipality of Mayaguez","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2586",40194,"Municipality of Mayaguez","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2587",40194,"Municipality of Mayaguez","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2588",40194,"Municipality of Mayaguez","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2589",40194,"Municipality of Mayaguez","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2590",40194,"Municipality of Mayaguez","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2591",40195,"Municipality of San Lorenzo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2592",40195,"Municipality of San Lorenzo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2593",40195,"Municipality of San Lorenzo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2594",40195,"Municipality of San Lorenzo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2595",40197,"Municipality of Lares","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2596",40197,"Municipality of Lares","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597",40197,"Municipality of Lares","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2598",40197,"Municipality of Lares","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2599",40198,"Municipality of Dorado","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2600",40198,"Municipality of Dorado","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2601",40198,"Municipality of Dorado","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2602",40198,"Municipality of Dorado","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2603",40199,"Autonomous Municipality of Vega Alta","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2604",40199,"Autonomous Municipality of Vega Alta","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2605",40199,"Autonomous Municipality of Vega Alta","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2606",40199,"Autonomous Municipality of Vega Alta","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607",40201,"Municipality of Guaynabo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2608",40201,"Municipality of Guaynabo","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2609",40201,"Municipality of Guaynabo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2610",40201,"Municipality of Guaynabo","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2611",40204,"Mid-Cumberland Human Resource Agency","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2612",40204,"Mid-Cumberland Human Resource Agency","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,166338,43793,210131
"2613",40204,"Mid-Cumberland Human Resource Agency","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2614",40204,"Mid-Cumberland Human Resource Agency","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2615",40205,"The County of Iredell","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2616",40205,"The County of Iredell","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40319,1032215,1072534
"2617",40205,"The County of Iredell","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2618",40205,"The County of Iredell","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10079,164100,174179
"2619",40206,"Berkeley Charleston Dorchester RTMA","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2620",40206,"Berkeley Charleston Dorchester RTMA","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,79634,0,79634
"2621",40208,"City of Clemson","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2622",40208,"City of Clemson","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2623",40209,"Hoke County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2624",40209,"Hoke County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54742,331326,386068
"2625",40210,"Craven County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2626",40210,"Craven County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34459,0,34459
"2627",40210,"Craven County","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2628",40210,"Craven County","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981,0,3981
"2629",40213,"Autauga County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2630",40213,"Autauga County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,31158,21690,52848
"2631",40214,"Cabarrus County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2632",40214,"Cabarrus County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,1500
"2633",40215,"Union County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2634",40215,"Union County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4503,0,4503
"2635",40217,"Rowan County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2636",40217,"Rowan County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5356,0,5356
"2637",40218,"City of La Grange","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2638",40218,"City of La Grange","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,0,3345
"2639",40220,"Pitt County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2640",40220,"Pitt County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,77590,263577,341167
"2641",40221,"Gaston County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2642",40221,"Gaston County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3802,205686,209488
"2643",40221,"Gaston County","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2644",40221,"Gaston County","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,423
"2645",40223,"Cumberland County","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2646",40223,"Cumberland County","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35970,0,35970
"2647",40225,"Alamance County Transportation Authority","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2648",40225,"Alamance County Transportation Authority","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2649",40226,"Mountain Projects, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2650",40226,"Mountain Projects, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8665,0,8665
"2651",40226,"Mountain Projects, Inc.","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2652",40226,"Mountain Projects, Inc.","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8357,0,8357
"2653",40227,"Onslow United Transit System","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2654",40227,"Onslow United Transit System","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22117,1046700,1068817
"2655",40228,"Mecklenburg County","Full Reporter","Urban","DR","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2656",40229,"Henderson County","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2657",40229,"Henderson County","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4291,0,4291
"2658",40229,"Henderson County","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2659",40229,"Henderson County","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,31296,0,31296
"2660",40231,"Orange County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2661",40231,"Orange County","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13521,37327,50848
"2662",40231,"Orange County","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2663",40231,"Orange County","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14166,0,14166
"2664",40233,"City of Salisbury","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2665",40233,"City of Salisbury","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11437,0,11437
"2666",40233,"City of Salisbury","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2667",40233,"City of Salisbury","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39028,0,39028
"2668",40234,"Autonomous Municipality of Ponce","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2669",40234,"Autonomous Municipality of Ponce","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2670",40234,"Autonomous Municipality of Ponce","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2671",40234,"Autonomous Municipality of Ponce","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2672",40235,"Aiken Area Council on Aging, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2673",40235,"Aiken Area Council on Aging, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583249,583249
"2674",40237,"Lancaster County Council on Aging","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2675",40237,"Lancaster County Council on Aging","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,53512,0,53512
"2676",40238,"City of Coconut Creek","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2677",40238,"City of Coconut Creek","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2678",40239,"City of Deerfield Beach","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2679",40239,"City of Deerfield Beach","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2680",40240,"City of Lighthouse Point","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2681",40240,"City of Lighthouse Point","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2682",40241,"City of Miramar","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2683",40241,"City of Miramar","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2684",40241,"City of Miramar","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2685",40241,"City of Miramar","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2686",40246,"Center for Pan Asian Community Services, Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687",40246,"Center for Pan Asian Community Services, Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
